id,expense_description,tipo_de_lancamento,expense_value_v2,expense_date,expense_person,expense_receipt,budget_id,expense_status,expense_refundable,valor_reembolso_parcial,expense_payment_date,expense_notes,comentarios_lideranca,deseja_alocar_o_reembolso_em_um_centro_de_custo_diferente_do_se,centro_de_custo_realocacao,cost_center,created_at,updated_at
6b457639-c41b-4c32-8ba9-7dd7cc66ecc4,,Refeição,5,2023-12-12,,Fattura 79953.pdf,,Negada por finance,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
b467c7fc-d56e-466a-9aeb-47239818f629,,Refeição,1,2023-12-12,,First things first_20231212T0855.pdf,,Negada por finance,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
763cd8eb-0ea4-48e2-8abf-440fc2c9d20d,,Outros,79281,2023-12-14,,IMG_9870.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
94f272d6-fa04-4cfc-88b5-faee99b954b5,,Transporte,30836,2023-12-15,,IMG_0890.PNG,,Paga,,,2023-12-22,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
8c163f0d-41bf-49d8-beab-b25041bbc24b,,Transporte,18410,2023-12-14,,WhatsApp Image 2023-12-18 at 09.26.54.jpeg,,Paga,,,2023-12-22,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
4e0f7b2a-2aee-43b7-9dd4-f9ce2c378279,,Outros,9100,2023-12-13,,79c7e4ce-1d89-400c-b1f1-bacf6f1f4ac0.JPG,,Paga,,,2023-12-22,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
df7948e6-e7e4-41b2-bac4-71260b3b6520,,Refeição,150718,2023-12-14,,IMG_7553.jpg,,Paga,,,2023-12-22,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
19cbf765-4a12-43d6-81e1-9da91f7816f7,,Outros,114500,2023-12-16,,COMPROVANTE PIX NEYMATE.jpeg,,Paga,,,2023-12-22,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
0c96777e-0d3d-499e-80f0-c4554548b0d5,,Transporte,14995,2023-12-16,,Receipt_15Dec2023_100257.pdf,,Paga,,,2023-12-22,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
08bfe3a7-aa19-446d-9f87-4986619b2acb,,Refeição,4368,2023-12-15,,Declaracao_de_compra.pdf,,Paga,,,2023-12-22,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
0b068425-100f-4f12-aa43-9b58605d1267,,Compra Escritório,2000,2023-12-01,,NF Chave reserva NG.CASH.jpg,,Paga,,,2023-12-22,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
ac498e8e-d0b8-4a4c-9a69-d36a5684f8ed,,Outros,8654,2023-12-18,,Comprovante Loggi Notebook Larissa Barros.pdf,,Paga,,,2023-12-22,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
2516f84a-c838-40e6-8eaf-1d07e3fcaaf8,,Outros,14500,2023-12-15,,Imagem do WhatsApp de 2023-12-22 à(s) 10.27.52_34006d6e.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
94cd95ec-9bc1-44bc-9b99-17ac63b171ca,,Transporte,25976,2023-12-15,,Uber-Aeroporto-Hote;.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
a11ce25d-25c7-4259-9167-138548179bec,,Transporte,12900,2023-12-15,,Milton - Uber Offsite..pdf,,Paga,,,2024-06-26,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
8cdc06e8-2fb5-4dcf-b00b-fc11e651ad12,,Refeição,139471,2023-12-07,,WhatsApp Image 2024-01-03 at 14.58.32.jpeg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
74471700-6f0a-443c-9a62-d56e94af3e24,,Transporte,18794,2023-12-15,,Ap - Galeão.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
8b70803e-32f0-4eff-9200-43538cea31eb,,Transporte,109230,2023-12-15,,Recibo LUCAS HYPOLITO MONGES.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
095cad1f-dd5c-4c99-807d-9a7dd9a480d5,,Transporte,14728,2024-01-19,,IMG_1015.PNG,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
9549e96a-3260-498d-a302-4141879d2907,,Outros,10600,2024-01-19,,IMG_1011.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
c623a1cc-7d3a-458f-bf8f-9e79f5c1a77a,,Transporte,17750,2023-12-14,,WhatsApp Image 2024-01-29 at 15.48.46.jpeg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
7322dd89-fbc8-44a9-907c-0ce43b986487,,Viagem,193980,2024-01-31,,Minhas Viagens _ Decolar.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
bfe82e11-b584-475d-856f-c85ab3b4cfa0,,Transporte,99827,1999-02-13,,comprovante_de_confirmação_de_compra_azul.png,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
efe2c9d5-b928-4ed8-8f76-e238c2d1bdbf,,Hospedagem,156347,2024-02-13,,RCD4WKY842.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
eaaa2946-0f86-49ff-b369-95614e292ba0,,Transporte,32204,2024-01-22,,Receipt_23Jan2024_100401.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
1fe66a5b-f452-4592-9ea5-4317cb49efc7,,Refeição,63900,2024-01-22,,IMG_20240216_151755.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
29f8fe68-a743-4522-a6d3-314071698688,,Transporte,169291,2024-02-15,,Captura de Tela 2024-02-16 às 18.35.50.png,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
b72e81f2-14b5-4260-b7a5-4fef617278b7,,Transporte,77399,2024-02-25,,Recibo Decolar - Iago.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
14e1b377-aaed-4823-8f5a-3fb954e984aa,,Hospedagem,180513,2024-02-25,,recibo_iago_hospedagem_sp.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
9be118fa-35d8-4830-825b-751fb9a48933,,Hospedagem,151851,2024-02-03,,202402_SP_Comprovante_Booking.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
a993139a-4910-4894-8915-410f15cba296,,Transporte,121475,2024-02-18,,"Recibo do bilhete eletrônico, 26 Fevereiro para FERNANDA ALMEIDA.pdf",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
e763dfb3-d7f7-44ee-b4ef-268dfff0baa6,,Transporte,410424,2024-02-17,,LA9575267MNVQ-d694a4a0-e41d-4c2f-a3e1-2049bd6ced0f-cuv.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
a7a92983-d3bf-4c2c-a581-afc19a1c73c6,,Transporte,169291,2024-02-15,,Screen Shot 2024-02-20 at 13.37.38.png,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
b41fc294-7ac3-4a1b-bb7b-bbf2b49084fd,,Transporte,260262,2024-02-17,,"Recibo do bilhete eletrônico, 26 Fevereiro para PEDRO BERNARDES.pdf",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
a420d89e-0e32-4bfd-ad3b-824a5c597cae,,Hospedagem,226788,2024-02-20,,Recibo Airbnb.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
06b0e9a2-ea74-4e24-81e0-e5b3d789bbf9,,Transporte,12949,2024-02-21,,Uber quarta - enel - volta.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
8d6a9e79-c2ab-4f50-b1b9-017fc57d5f87,,Refeição,56064,2024-01-30,,WhatsApp Image 2024-02-23 at 14.52.59.jpeg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
534095a1-62dc-4d5b-a302-efe8e5ba20af,,Transporte,14000,2024-02-23,,TarifasTremMetro.png,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
ff522606-2ab9-4ff6-8944-9c411425c780,,Refeição,25670,2024-02-23,,19-02-2024.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
9ba0ec7d-e605-4024-b90e-77f59b07b4ac,,Outros,298479,2024-03-15,,NF.WINDBANNER.png,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
62ff5a19-6f35-41a0-bca9-98a084a96c18,,Transporte,88915,2024-03-15,,Passagem Matheus Mello.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
d2d76ce9-c595-4f96-95b6-902048c866e4,,Outros,16000,2024-03-15,,31d4f655-269d-4a62-bb01-af297b1743d6.JPG,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
dc81cc7d-5b71-4e1b-85be-c19ed1d296ec,,Transporte,20900,2024-03-19,,PIX Thiago Lira.png,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
5a603057-7995-4f21-a1ef-8581f79f08e5,,Transporte,69627,2024-03-17,,LATAM_20240408.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
f7046e69-be66-4fd8-bef7-c049fd90de8a,,Transporte,55827,2024-03-17,,LATAM_20240427.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
6f167a1d-1637-4d3f-a7de-1b7136139ad4,,Refeição,5445,2024-03-25,,reembolso 25.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
56fb94db-61a7-4276-9c3a-30d8bf5b2c68,,Refeição,112947,2024-04-15,,Almoço 03.04 R$150.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
7cd1d063-df15-4b31-94af-5ec71f1509e0,,Transporte,43456,2024-04-15,,"Passagem Azec 22,90.jpg",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
40381215-c218-4726-a16e-81a01ad7044a,,Outros,61631,2024-04-15,,"Pagamento Mc Para conteúdo com Chinelo R$62,40.jpg",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
6d8f7f0f-da94-4218-a2b3-6d40deda994d,,Viagem,83875,2024-02-12,,"Recibo do bilhete eletrônico, 26 Fevereiro para FELIPE BRAGA.pdf",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
7902a4d6-d4ac-4d5c-97f3-dade9c58c689,,Refeição,14234,2024-03-25,,CPVTE ALMOÇO.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
7e7474a4-4655-4ce6-975d-227c1d9b51ae,,Transporte,1074304,2024-04-22,,Comprovante-LATAM-LA9579429GCOM.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
1d3910db-62a2-42cd-8cc8-73ee002b35d7,,Refeição,46104,2024-04-24,,WhatsApp Image 2024-04-25 at 18.30.27.jpeg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
c0f01b72-2d87-4321-a1b5-fb9c7c60536e,,Transporte,14724,2024-04-24,,20240425_221816.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
e0fcb641-a584-461d-abd0-0000fb74bb75,,Refeição,55000,2024-04-26,,NotaCompleta.jpeg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
90de4f14-a96d-4943-9baf-6c33d5f9c0c8,,Refeição,4750,2024-04-29,,Imagem do WhatsApp de 2024-05-02 à(s) 09.46.59_4c57978f.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
95f6f0ee-300f-49a9-9474-0e0a842280c6,,Transporte,8960,2024-04-29,,Captura de tela 2024-05-02 095803.png,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
baaf9fa5-646c-4adb-ad02-cd61088870c2,,Refeição,4686,2024-03-26,,Imagem do WhatsApp de 2024-05-03 à(s) 14.12.37_0512f48a.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
b7b59fcd-4f65-44ec-8807-02d5e7ec991f,,Refeição,4829,2024-03-27,,Imagem do WhatsApp de 2024-05-03 à(s) 14.12.39_42493087.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
01a447cb-081e-4733-9fe4-d3210567f1a0,,Transporte,4769,2024-04-10,,Receipt_11abr.2024_015251.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
3b20032a-fbe3-4938-8080-42fbb3146798,,Transporte,5478,2024-04-03,,Receipt_03abr.2024_221144.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
cb03be61-cf0a-4baf-a919-d764e7227ae4,,Transporte,13047,2024-04-27,,Receipt_05May2024_230146.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
d11264c0-c7bb-4d15-b732-cc9efe84f05d,,Viagem,442441,2024-04-23,,Gmail - 🛄 Obrigado! Sua reserva em Charlie Houx Pinheiros está confirmada.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
759ab53a-b953-4783-8d3e-7e36b525ab3b,,Refeição,104060,2024-05-03,,goose_xp.jpeg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
b41ae338-e8b4-408a-b7ff-2aafe8c15474,,Curso,509916,2024-05-15,,NF Risk Leadership Academy.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
1d51354c-d13e-4fc4-9c2b-3b07ea21c138,,Transporte,67491,2024-05-12,,Comprovante-LATAM-LA9574747JBDA.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
69f2461f-f50c-489f-91de-e6104b4292d6,,Transporte,263344,2024-05-17,,Gmail - Reserva NIQUKM Realizada com Sucesso.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
c5453f1a-1589-4aa8-a854-d65b253e8129,,Hospedagem,137427,2024-05-17,,Seu recibo do Airbnb.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
4a162d4b-d2c2-4189-890b-1063e5aa6807,,Refeição,54585,2024-05-25,,"Alimentação Azec - R$65,45.jpg",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
d66173fb-131a-4778-85fd-42ec2bdb148b,,Transporte,50822,2024-05-25,,BLABLA CAR AZEC E IKKI - R$70.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
e6bb004d-251a-4c4b-8061-bf02f253655f,,Viagem,84627,2024-05-20,,"Recibo do bilhete eletrônico, 03 Junho para JULIA LAURENTIS.pdf",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
d8560cf4-1b6e-420a-a6e8-36a7321a1f66,,Compra Escritório,2831,2024-05-25,,"R$28,31 - Adaptador USB.jpg",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
7920692c-557a-4f85-b196-11e62a4e4b8b,,Outros,22000,2024-05-27,,"ADESIVO R$220,00.jpg",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
5c265547-e4be-4588-bdd8-e300dd95d76b,,Viagem,41451,2024-05-26,,"Recibo do bilhete eletrônico, 26 Junho para JULIA LAURENTIS.pdf",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
dd19918c-d783-4b4a-bf7e-f2af597f7629,,Viagem,167824,2023-05-17,,Gmail - Reserva TR3UXE Realizada com Sucesso.pdf,,Paga,,,2024-06-14,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
a1d64bc4-9f93-4576-b2af-0311f7f1947f,,Refeição,15792,2024-05-21,,IMG_2464.HEIC,,Paga,,,2024-06-14,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
3d99a842-cd23-4ba7-92fc-5a63adc1832a,,Refeição,26620,2024-05-23,,IMG_2466.HEIC,,Paga,,,2024-06-14,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
cf2a77a7-e252-4198-aad3-3c44164a9bbe,,Outros,100000,2024-06-05,,Comprovante premiação R$800.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
af16ac23-615c-4442-9b10-6ed27364eb88,,Transporte,16029,2024-06-05,,"Passaem Gustavo TX - 160,29.jpg",,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
84ebf639-127f-435d-8721-4c323d3a9dab,,Transporte,149327,2024-06-03,,"Recibo do bilhete eletrônico, 10 Junho para JULIA LAURENTIS.pdf",,Paga,,,2024-06-14,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
36c8e512-3ace-40c3-8ded-1352c763a6ec,,Viagem,85428,2024-06-04,,3721E8F9-A1A5-4362-AA5E-9241CCAE52DC.png,,Paga,,,2024-06-14,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
8e357deb-072f-4130-b361-d2a37115ffa9,,Refeição,49872,2024-06-03,,IMG_6193.jpg,,Paga,,,2024-06-14,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
f194f9d6-4cec-40e2-8a15-f737e1196c34,,Outros,41200,2024-06-11,,WhatsApp Image 2024-06-10 at 15.12.57.jpeg,,Paga,,,2024-06-14,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
e339aa22-188e-4e08-ae47-1874a466efd5,,Transporte,9990,2024-06-10,,Receipt_10jun.2024_232427.pdf,,Paga,,,2024-06-14,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
e0df75fa-0ab9-47be-ab3a-3136dd7c54e1,,Transporte,9496,2024-06-10,,Receipt_10jun.2024_230457.pdf,,Paga,,,2024-06-14,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
3aaa3a38-ea02-44cb-970a-b8a835eb689c,,Transporte,10960,2024-06-11,,20240612_155021.jpg,,Paga,,,2024-06-26,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
a3bbfafb-90f3-4ba7-a000-f701e26c0002,,Transporte,7000,2024-06-10,,IMG_6280.jpg,,Paga,,,2024-06-26,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
b13d2822-0fc4-4ea0-b449-32fa158751a3,,Refeição,27701,2024-06-10,,IMG_6324.jpg,,Paga,,,2024-06-26,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
d8196141-6c4f-4941-833d-18a087da51cd,,Compra Escritório,1000000,2024-05-31,,IMG_0103.jpeg,,Negada pelo líder,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
566fad45-62ec-4d2a-883d-58436499c6bd,,Outros,60000,2024-06-25,,Pix de 100 Ganhador 1.jpg,,Paga,,,2024-06-26,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
1540cc51-0e3b-4368-9de2-fa873c679ecb,,Outros,64600,2024-06-25,,Compra Flocos de proteção - R$646.png,,Paga,,,2024-06-26,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
9070a09a-0a0b-4f5c-9bf3-4e575ad89096,,Outros,44824,2024-06-25,,8b0bb2c4-cdb3-441b-894d-804bde0edd6e.jpg,,Paga,,,2024-06-26,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
720f989f-d723-4f54-afbc-1210fcd86e2a,,Outros,27360,2024-06-25,,Canetas atividade Office.jpg,,Paga,,,2024-06-26,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
19c5c509-e6aa-4ac6-b291-c1bc93553b4d,,Refeição,233410,2024-06-21,,WhatsApp Image 2024-06-22 at 17.00.12.jpeg,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
de48f863-373c-4e20-b95c-5c9b1dbacf8f,,Transporte,11000,2024-06-26,,NF - Transporte escritório.jpg,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
f40b769d-d4bb-4f0b-8ecf-2da2704331e5,,Hospedagem,86704,2024-06-25,,RCE8FNTAJZ.pdf,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
ad43877a-e0d2-4226-a61f-472afaaf6b3a,,Transporte,28591,2024-06-25,,PassagemAereaComprovante.png,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
0239cffc-9512-4128-8293-ad81c53bf71e,,Refeição,128884,2024-07-01,,WhatsApp Image 2024-07-01 at 17.30.42 (2).jpeg,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
116af045-8740-4379-a4d5-506def8bb696,,Transporte,36748,2024-07-01,,WhatsApp Image 2024-07-01 at 17.30.42.jpeg,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
80702177-e8eb-48d0-8ed3-50b4a3c48e7a,,Hospedagem,149920,2024-07-01,,WhatsApp Image 2024-07-01 at 17.41.01.jpeg,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
46ccf7df-a469-4745-aaf9-68edaf98ea3d,,Outros,47700,2024-07-01,,WhatsApp Image 2024-07-01 at 17.30.42.jpeg,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
c24d9aaa-441a-4784-9d34-2a5256ee78c9,,Refeição,31778,2024-06-26,,IMG_6977.jpg,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
50821d44-88ed-4cb9-9b5a-ca925dcdd76e,,Viagem,69609,2024-06-20,,WhatsApp Image 2024-07-02 at 08.53.07 (1).jpeg,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
a493fef2-617b-4b19-8929-eda94102559e,,Transporte,2439,2024-06-29,,WhatsApp Image 2024-07-02 at 08.58.31 (1).jpeg,,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
772ab810-8407-4297-a604-64c34ea77bcf,,Transporte,174080,2024-06-17,,40-522164884-flight-payment.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
f9f8aa6c-ecdc-4daa-8b1c-99a1147b0a3e,,Transporte,52214,2024-07-01,,wfimagemNota.aspx.pdf,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
2b93f706-b874-4b80-bbef-04de0d3e2959,,Outros,189200,2024-07-05,,"Compra Reserva INK R$1.106,00.png",,Paga,,,2024-07-05,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
93dd4053-5187-41b6-b1f5-e4ddfa1fbee7,,Refeição,40667,2024-07-03,,IMG_9505.jpg,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
1570ed4f-5e1a-49f6-a982-a4d727c80ecd,,Outros,23800,2024-06-18,,IMG_9506.png,,Paga,,,,,,,,,2026-03-30T22:25:32+00:00,2026-03-30T22:25:32+00:00
