id,expense_description,tipo_de_lancamento,expense_value_v2,expense_date,expense_person,expense_receipt,budget_id,expense_status,expense_refundable,valor_reembolso_parcial,expense_payment_date,expense_notes,comentarios_lideranca,deseja_alocar_o_reembolso_em_um_centro_de_custo_diferente_do_se,centro_de_custo_realocacao,cost_center,created_at,updated_at
bd33f724-7c00-455e-8885-ee4a00dc66b7,,Reembolso,3000.0,2024-07-11,,,,,Sim,3000.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
931254bb-b772-49f1-9af6-a0276e64feeb,,Reembolso,15000.0,2024-07-11,,,,,Sim,,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
217012c9-d5f1-44d5-9808-58106707739a,,Reembolso,8590.0,2024-07-11,,,,,Sim,3000.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
e6a519ac-3ca8-425f-a225-fa6c7e14ace8,,Reembolso,3000.0,2024-07-11,,,,,Sim,,2024-08-01,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
654e6e7e-d70b-4302-a29c-96db4ca29953,,Reembolso,15000.0,2024-07-12,,,,,Sim,,2024-08-01,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
ee73d9dc-6f8d-45d6-8096-2a6b7e50cc26,,Reembolso,8590.0,2024-07-12,,,,,Sim,3000.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
cbafc31d-109e-475c-9a9a-1628baaf4026,,Reembolso,3000.0,2024-07-14,,,,,Sim,3000.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
cd4136b1-df74-4e73-813b-a1b73ee7ae55,,Reembolso,3000.0,2024-07-15,,,,,Sim,3000.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
4613ed7a-41e4-4bef-a399-e3ae82c9c013,,Reembolso,30.0,2024-07-15,,,,,,3000.0,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
468f1a79-9b1c-4576-97df-d2da5781e88e,,Reembolso,8590.0,2024-07-15,,,,,Sim,3000.0,2024-08-01,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
eb7cb328-d6a7-485e-bef6-2767bf222c84,,Reembolso,3000.0,2024-07-15,,,,,Sim,3000.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
cf31b6e9-a480-49e7-8dbb-471dcdca5134,,Reembolso,2252.0,2024-07-16,,,,,Sim,2252.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
a90d9c53-2d71-4095-9b93-4ffa01601fff,,Reembolso,3000.0,2024-07-16,,,,,,,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
a6e073fc-b07a-491c-9f67-fa1b5c56c14c,,Reembolso,3000.0,2024-07-16,,,,,,,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
4a297791-6c05-49aa-b733-a3e10be1306b,,Reembolso,2841.0,2024-07-16,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
40a234f0-6aff-4b42-beef-d69c15fa3be9,,Reembolso,3000.0,2024-07-17,,,,,,,,Gympass/wellhub,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
905f7365-a9fb-4459-ab1e-d9ffd2071c89,,Reembolso,3000.0,2024-07-17,,,,,,3000.0,2024-08-01,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
a0ae7650-5a7a-4ccd-b7c5-f7b3c739d9fe,,Reembolso,3000.0,2024-07-17,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
527125fa-43a1-47a4-a60a-54c861cfc70b,,Reembolso,3000.0,2024-07-17,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
b8bb9df6-32e2-452f-a65e-eb1439052d95,,Reembolso,8590.0,2024-07-17,,,,,Sim,3000.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
35cbdcf2-6932-41e3-a735-ddc39a7800ac,,Reembolso,3000.0,2024-07-17,,,,,Sim,2990.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
8b4ae226-c753-472d-a27e-09e5d7e0f027,Parcela 08,Reembolso,27000.0,2024-06-17,,,,,Sim,15000.0,2024-06-20,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
ab2e54a3-4987-4e1e-90c0-412ae9cb2bd8,,Reembolso,1990.0,2024-07-17,,,,,Sim,1990.0,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
de626a95-dc0f-4fc9-a525-0dc7daac05f7,,Reembolso,3000.0,2024-07-17,,,,,Sim,,2024-08-01,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
c5cb2f79-af87-4d9c-b3d4-758ffa71d0a1,,Reembolso,18900.0,2024-07-17,,,,,Sim,3000.0,2024-07-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
18a4078f-8822-40e6-9ea4-bdcd94cdc8fb,,Reembolso,3000.0,2024-07-24,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
0fb25fe1-7de2-4f9e-a7a8-9897f9a24cb0,,Reembolso,3800.0,2024-08-01,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
32056f95-9341-4d46-85f5-4ceb905eb887,Parcela 09,Reembolso,27000.0,2024-08-08,,,,,Sim,15000.0,2024-07-19,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
672254d0-f82a-4a5b-a420-018bb419e7d0,,Reembolso,3000.0,2024-08-08,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
00653f42-9f14-4516-bc35-7d0c3ee7558f,,Reembolso,3000.0,2024-08-08,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
5bf2a3a7-8d38-45f1-90eb-033471f8a84d,,Reembolso,3000.0,2024-08-09,,,,,Sim,3000.0,2024-08-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
a45c700a-816e-4d83-816c-a8e00b9f8901,,Reembolso,3000.0,2024-12-08,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
68733961-d2c1-4cba-80f8-dcbcfc31ba9d,,Reembolso,8590.0,2024-08-13,,,,,Sim,3000.0,2024-08-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
4dbf492d-4421-4ac3-9560-48c2b51541a9,,Reembolso,15000.0,2024-08-13,,,,,Sim,15000.0,2024-08-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
f9b78e49-c192-42fe-82b8-19de117b6655,,Reembolso,8590.0,2024-08-13,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
9f3cca9c-4666-4777-82d3-0a46e755558b,,Reembolso,3000.0,2024-08-14,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
507b5e3a-1b95-4500-a543-86f3e3864130,,Reembolso,22000.0,2024-08-14,,,,,Sim,15000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
2891f481-0f34-47be-8b04-3427edd175ca,,Reembolso,15000.0,2024-08-14,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
130fb694-6c8c-4292-bc0c-2aca904b7b78,,Reembolso,3767.0,2024-08-14,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
82ca98a4-69af-4a96-90fc-83e0a579d085,,Reembolso,30000.0,2024-08-14,,,,,,30240.0,2024-08-23,,,Não,Financeiro,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
4c0653bc-aae2-4c83-852b-dceb435d7720,,Reembolso,8590.0,2024-08-15,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
18e23531-74c7-4f13-9587-44c0862abd29,,Reembolso,3000.0,2024-08-15,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
f3fbd5ef-c95a-4640-99af-ef9217b4cf0d,,Reembolso,18900.0,2024-08-15,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
5581e220-4d25-485a-8bce-04f5ba078db2,,Reembolso,3000.0,2024-08-16,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
0ca6c107-218f-4884-99ae-472c5d72c9e3,,Reembolso,3000.0,2024-08-16,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
8c3d01bf-49f5-48e5-87c6-18ca19364d0b,,Reembolso,3000.0,2024-08-16,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
cabe4c68-3c0b-4918-ae49-885b968a5cd6,,Reembolso,3000.0,2024-08-16,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
eb4ab7a7-77a7-451e-a52e-788505bb3683,,Reembolso,2990.0,2024-08-16,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
7955d908-0c8a-4e06-8488-bb5636d231d4,,Reembolso,8990.0,2024-08-16,,,,,Sim,3000.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
71f6dcf1-41f1-4a72-aae0-732be7710274,,Reembolso,3000.0,2024-08-16,,,,,Sim,2990.0,2024-08-26,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
d3c1ba92-a925-40c6-8d8c-7a1c3b093703,,Reembolso,14300.0,2024-08-16,,,,,,,,Custo de estacionamento de 4 idas para a sede do Bom Consórcio ,,Não,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
e547c0bb-a936-4f93-a1a3-f4549aeba0a7,,Reembolso,3000.0,2024-08-16,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
9bd1d0bd-f3f7-4c0b-8eb9-4b4cd3bee6ad,,Reembolso,3000.0,2024-08-20,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
3f6c7109-e1a6-4ebf-9eff-4750e2f82859,,Reembolso,2000.0,2024-08-20,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
8764a938-002d-4ac3-908b-1fe8b4f09722,,Reembolso,766.0,2024-08-22,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
94ecdeb6-dbb2-4639-aef7-00c7a73aedf1,,Reembolso,3250.0,2024-08-28,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
f2ece9bc-0523-4b07-84d8-6b1f20638f33,,Reembolso,25000.0,2024-09-06,,,,,,,2024-09-20,(Condolências) Flores de Dejinha,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
32a437bd-90bc-4bb3-8e0d-d08d8005c1ea,,Reembolso,3000.0,2024-09-09,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
a32f383a-6ecd-4e29-ae3e-1edb646e7d0f,,Reembolso,3000.0,2024-09-11,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
d9b40812-414d-4f46-a98b-bcc13e4e989b,,Reembolso,3000.0,2024-09-11,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
2742e711-826a-495a-87fb-4596983bd03c,,Reembolso,4467.0,2024-09-13,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
78108cfb-6adc-486b-8bf6-076f55e80567,,Reembolso,3000.0,2024-09-13,,,,,Sim,,2024-09-25,Chip para o InCubos,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
d1a77ddb-05cd-4e2a-b94a-92d096a36e80,,Reembolso,8590.0,2024-09-05,,,,,Sim,3000.0,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
82a9bc23-e45f-4df7-ab46-26cf3dcaf7eb,,Reembolso,4490.0,2024-09-13,,,,,Sim,3000.0,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
d798c71b-6600-48d0-9eab-2a5a6ccc04a0,,Reembolso,3000.0,2024-09-13,,,,,Sim,3000.0,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
38f017b7-f1b3-4a7c-a523-c5e8640ec76d,,Reembolso,3000.0,2024-09-13,,,,,Sim,3000.0,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
e7407336-f2a3-468a-be0c-f258f112b462,,Reembolso,3000.0,2024-09-13,,,,,Sim,,2024-09-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
30aa2ea8-6e00-46c7-ba39-ac08a8b49d6f,,Reembolso,8590.0,2024-09-13,,,,,Parcial,3000.0,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
b6ee2e9e-a516-4afe-ae9c-8d1534dbbbe9,,Reembolso,3000.0,2024-09-16,,,,,Sim,,2024-09-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
9b7aa59d-3585-40f5-9492-7695da4b470e,,Reembolso,15000.0,2024-09-16,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
9810c325-e1d9-4cea-84cf-3cbe54043595,,Reembolso,3000.0,2024-09-16,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
67e12904-5560-43f3-b9e8-a8134ac6084b,,Reembolso,18900.0,2024-09-26,,,,,Parcial,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
6b4b1668-e155-4d8d-b356-a0095b206a95,,Reembolso,3000.0,2024-09-16,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
96ddb7a1-68d8-4e27-a11c-3237fd094909,,Reembolso,3000.0,2024-09-16,,,,,Sim,,2024-09-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
cfe604a9-aafd-4423-bfce-861349452b5a,,Reembolso,8590.0,2024-09-16,,,,,Parcial,,2024-09-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
d7ea6d26-0e25-4d05-8b42-d49251c1f8ba,,Reembolso,15000.0,2024-09-16,,,,,Sim,,2024-09-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
3ebe91b8-9356-4464-b314-d7e2abba6a9b,,Reembolso,3000.0,2024-09-16,,,,,Sim,,2024-09-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
e0bea21c-4b4d-40b4-a0ca-bd56066dbb7f,,Reembolso,1990.0,2024-09-16,,,,,Sim,,2024-09-30,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
091482a1-4668-4309-b654-99e2faf94bd0,,Reembolso,6650.0,2024-09-16,,,,,Sim,,2024-09-25,Estacionamento,,Não,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
23da1466-7f4c-4ad3-96e2-bf3be86272ed,,Reembolso,3000.0,2024-09-16,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
7890c387-1b6c-47e1-b76c-9fb39a2e9d8d,,Reembolso,3000.0,2024-09-16,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
69c46335-e330-464f-ba46-8c4eb9628bb8,,Reembolso,3000.0,2024-09-16,,,,,Sim,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
75512bf5-812b-4044-9354-737b6dae2a84,,Reembolso,8590.0,2024-09-16,,,,,Parcial,,2024-09-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
55358ef2-dbbc-48ef-80db-09909673f868,,Reembolso,5424.0,2024-09-17,,,,,Parcial,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
a053bdd4-1e25-42cd-9a5c-0a462829f086,,Reembolso,17800.0,2024-09-17,,,,,Sim,17800.0,2024-09-23,Reembolso Açougue - Imersão - Bust Camp,,Sim,Tecnologia,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
7d54e2ac-ac7b-4bd2-8e7c-2e768c76ab64,,Reembolso,25672.0,2024-09-17,,,,,Sim,,2024-09-23,,,Não,Tecnologia,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
af3b1648-5d45-4c82-a0b4-b16250c5274f,,Reembolso,3000.0,2024-10-01,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
d427e928-268a-4a58-9da1-869733075ef5,,Reembolso,1467.0,2024-10-02,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
2aaa60f9-b3d4-4a61-9a6c-8c0f8c8a418f,,Reembolso,3000.0,2024-10-02,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
6ebc1c8a-0bc4-479c-afb4-67ce1e7b06d0,,Reembolso,3000.0,2024-10-03,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
abc98234-02f4-4498-be31-b51322724329,,Reembolso,15000.0,2024-10-08,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
122a4e4b-1446-437b-a88f-b78064a7131a,,Reembolso,3000.0,2024-10-08,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
0f12c96b-97c4-4349-9aa5-6735ff787dce,,Reembolso,104321.0,2024-10-08,,,,,Sim,,2024-10-07,Compra de Livros para o Plan de Líderes,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
1842cc11-4382-4857-af0f-2a73238cdb92,,Reembolso,3000.0,2024-10-08,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
d9b9a373-6f0c-4a15-966e-cbbc2bffbdb3,Parcela 11,Reembolso,27000.0,2024-10-11,,,,,Sim,15000.0,2024-09-20,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
e722e83a-e679-4606-a7cc-352fff333234,,Reembolso,3000.0,2024-10-11,,,,,Sim,,2024-10-31,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
f9461381-048c-4d3f-8e03-954c19de231f,,Reembolso,8590.0,2024-10-11,,,,,,3000.0,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
157a6e0a-7218-48f8-b65f-f225b784735f,,Reembolso,3000.0,2024-09-30,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
44f088b3-d8ba-4665-baca-0f53ddb54ccb,,Reembolso,3000.0,2024-10-11,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
37c899c8-1ea2-4f8d-a793-907ac7c481dc,,Reembolso,8590.0,2024-10-05,,,,,,3000.0,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
a40badf1-9ac1-41cd-9fc2-adc03adf8e69,,Reembolso,3000.0,2024-10-11,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
2fee16aa-743d-48c4-8871-2862148355e8,,Reembolso,2634.0,2024-10-11,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
197f6323-c3ba-4603-b725-9d441728361a,,Reembolso,3000.0,2024-10-14,,,,,,,2024-10-31,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
f0171a27-f036-419d-a714-b0ca9668c1a2,,Reembolso,3000.0,2024-10-15,,,,,Sim,3000.0,2024-10-31,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
a1caff7b-3289-4044-beb2-68daa683b38d,,Reembolso,3000.0,2024-10-15,,,,,Sim,1990.0,2024-10-31,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
8ecc464c-412f-4b1a-bd8e-c309829ce9ca,,Reembolso,3000.0,2024-10-15,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
2e963a0f-80e7-4fec-b629-1ddc124fd0de,,Reembolso,3000.0,2024-10-15,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
bd4cd58b-293b-4d96-8f1e-dbd10d069eab,,Reembolso,3000.0,2024-10-16,,,,,,,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
bb78b416-73f9-41be-bb91-463cfecc3289,,Reembolso,18990.0,2024-10-16,,,,,Sim,3000.0,2024-10-25,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
37f4d7bf-c9d7-4fef-b6e9-e9a2de02e1b9,Despesas - Meu Cash Card,Reembolso,56105.0,2024-10-18,,,,,Sim,56105.0,2024-10-25,Reembolso de viagem para São Paulo (Alimentação e Deslocamentos durante 4 dias) - não considerando almoços em dias de semana.,,Sim,Operações,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
7539b011-a1a4-4724-b9cb-209fcd4420bc,Despesas - Meu Cash Card,Reembolso,34618.0,2024-10-16,,,,,Sim,,2024-10-25,,,Sim,Operações,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
57587eab-e376-44bd-8695-0f94ebf5fec8,,Reembolso,3000.0,2024-10-21,,,,,,,,,,,,,2026-03-31T04:20:03+00:00,2026-03-31T04:20:03+00:00
